縣市別,調查站_編號,調查站_地點,調查站_樁號_K,調查站_樁號_百位數,調查站_座標_經度,調查站_座標_緯度,路線編號,起迄地名_起點,起迄地名_迄點,起點樁號_K,起點樁號_百位數,迄點樁號_K,迄點樁號_百位數,地形,里程(公里),路面寬度(公尺),方向(往),車道佈設_快車道寬度(公尺)_1,車道佈設_快車道寬度(公尺)_2,車道佈設_快車道寬度(公尺)_3,車道佈設_快車道寬度(公尺)_4,車道佈設_快車道寬度(公尺)_5,車道佈設_機慢車道寬度(公尺)_1,車道佈設_機慢車道寬度(公尺)_2,車道佈設_路肩寬度(公尺),各車種車輛數(輛/日)_小型車,各車種車輛數(輛/日)_大客車,各車種車輛數(輛/日)_大貨車,各車種車輛數(輛/日)_全聯結車,各車種車輛數(輛/日)_半聯結車,各車種車輛數(輛/日)_機車,各車種車輛數(輛/日)_合計,總計_流量(PCU),總計_車公里,尖峰小時_交通量(PCU),尖峰小時_時段_起,尖峰小時_時段_迄,方向係數,備註
台南市,V-I01,陸軍砲訓部,5,200,E120.28342,N23.03261,台20線,中華路,永康,3,700,6,800,平原區,3.10,17.0,西,3.5,4.0,,,,,,1.0,"13,948",161,183,0,29,"15,097","29,418","23,610","91,196","2,697",7,8,0.50 ,四
台南市,V-I02,蜈東橋,7,650,E120.28342,N23.03261,台20線,永康,王行路,6,800,8,600,平原區,1.80,19.0,東,3.5,4.0,,,,,,2.0,"7,381",85,204,4,36,"7,681","15,391","12,544","27,704","1,663",17,18,0.56 ,四
台南市,V-I02,蜈東橋,7,650,E120.28342,N23.03261,台20線,永康,王行路,6,800,8,600,平原區,1.80,19.0,西,3.5,4.0,,,,,,2.0,"8,050",85,159,3,39,"7,327","15,663","12,939","28,193","2,158",7,8,0.56 ,四
台南市,V-I03,開運橋,10,0,E120.28342,N23.03261,台20線,王行路,新化,8,600,14,0,平原區,5.40,17.0,東,3.5,4.5,,,,,,0.5,"7,611",86,256,0,38,"6,893","14,884","12,374","80,374","1,598",17,18,0.54 ,四
台南市,V-I03,開運橋,10,0,E120.28342,N23.03261,台20線,王行路,新化,8,600,14,0,平原區,5.40,17.0,西,3.5,4.5,,,,,,0.5,"8,800",88,231,1,44,"7,489","16,653","13,907","89,926","1,880",17,18,0.54 ,四
台南市,V-I04,春雨橋,16,350,E120.33597,N23.06365,台20線,新化,豐德,14,0,20,130,平原區,6.10,19.4,東,3.5,3.5,,,,2.0,,0.7,"6,342",94,387,2,88,"2,290","9,203","8,937","56,138","1,001",9,10,0.54 ,日
台南市,V-I04,春雨橋,16,350,E120.33597,N23.06365,台20線,新化,豐德,14,0,20,130,平原區,6.10,19.4,西,3.5,3.5,,,,2.0,,0.7,"6,804",99,334,3,58,"2,148","9,446","9,141","57,621","1,171",15,16,0.54 ,日
臺南市,V-I05,拔馬橋,24,500,E120.39433,N23.5933,台20線,豐德,左鎮,20,130,25,900,丘陵區,5.80,18.6,東,3.5,3.5,,,,1.7,,0.6,"3,844",13,92,0,31,"1,167","5,147","5,026","29,853",655,9,10,0.55 ,日
臺南市,V-I05,拔馬橋,24,500,E120.39433,N23.5933,台20線,豐德,左鎮,20,130,25,900,丘陵區,5.80,18.6,西,3.5,3.5,,,,1.7,,0.6,"4,285",10,89,0,25,"1,269","5,678","5,496","32,932",800,16,17,0.55 ,日
臺南市,V-I06,玉井橋,35,700,E120.45808,N23.11930,台20線,左鎮,玉井,25,900,37,100,丘陵區,11.20,25.4,東,3.5,3.5,3.5,,,,,1.0,"3,531",67,86,0,22,"2,263","5,969","5,305","66,853",472,17,18,0.52 ,日
臺南市,V-I06,玉井橋,35,700,E120.45808,N23.11930,台20線,左鎮,玉井,25,900,37,100,丘陵區,11.20,25.4,西,3.5,3.5,3.5,,,2.6,,0.8,"3,495",76,105,0,33,"2,090","5,799","5,485","64,949",505,9,10,0.52 ,日
臺南市,V-I07,頭份橋,42,910,E120.49722,N23.7441,台20線,玉井,高雄市界,37,100,53,359,丘陵區,16.20,17.4,東,3.5,3.5,,,,,,1.7,"1,609",18,62,0,41,526,"2,256","2,290","36,547",338,9,10,0.52 ,六
臺南市,V-I07,頭份橋,42,910,E120.49722,N23.7441,台20線,玉井,高雄市界,37,100,53,359,丘陵區,16.20,17.4,西,3.5,3.5,,,,,,1.7,"1,586",15,52,0,41,540,"2,234","2,249","36,191",371,15,16,0.52 ,六
臺南市,V-I08,人仰橋,5,225,E120.45786,N23.4608,台20乙線,左鎮,南化,0,0,7,855,丘陵區,7.90,7.4,東,3.4,,,,,,,0.3,"1,528",17,23,0,2,474,"2,044","1,895","16,148",140,9,10,0.68 ,日
臺南市,V-I08,人仰橋,5,225,E120.45786,N23.4608,台20乙線,左鎮,南化,0,0,7,855,丘陵區,7.90,7.4,西,3.4,,,,,,,0.3,"1,434",17,28,0,2,502,"1,983","1,830","15,666",300,9,10,0.68 ,日
雲林縣,V-I14,橋頭,216,0,E120.27816,N23.79417,台61線,西濱大橋南端,麥寮,213,975,223,300,平原區,9.30,19.0,北,3.5,3.5,,,,,,2.5,"6,623",54,541,56,"1,690",307,"9,271","12,938","86,220","1,148",15,16,0.54 ,日
雲林縣,V-I14,橋頭,216,0,E120.27816,N23.79417,台61線,西濱大橋南端,麥寮,213,975,223,300,平原區,9.30,19.0,南,3.5,3.5,,,,,,2.5,"5,544",48,548,81,"1,660",255,"8,136","11,814","75,665",986,9,10,0.54 ,日
雲林縣,V-I15,崙豐,226,500,E120.224981,N23.73375,台61線,麥寮,五條港,223,300,230,200,平原區,6.90,19.0,北,3.5,3.5,,,,,,2.5,"6,247",50,393,50,"1,210",197,"8,147","10,810","56,214","1,137",17,18,0.57 ,日
雲林縣,V-I15,崙豐,226,500,E120.224981,N23.73375,台61線,麥寮,五條港,223,300,230,200,平原區,6.90,19.0,南,3.5,3.5,,,,,,2.5,"5,071",55,406,62,"1,294",186,"7,074","9,943","48,811",867,12,13,0.57 ,日
嘉義縣,V-I16,台西交流道,236,0,E120.16985,N23.669496,台61線,五條港,飛沙,230,200,239,971,平原區,9.80,20.2,北,3.5,3.6,,,,,,3.0,"4,526",33,503,83,"1,341",269,"6,755","9,764","66,199",749,17,18,0.58 ,四
嘉義縣,V-I16,台西交流道,236,0,E120.16985,N23.669496,台61線,五條港,飛沙,230,200,239,971,平原區,9.80,20.2,南,3.5,3.6,,,,,,3.0,"4,243",39,449,64,"1,220",233,"6,248","8,968","61,230","1,015",15,16,0.58 ,四
嘉義縣,V-I09,高保大橋,7,900,E120.32528,N23.49036,台37線,新港,高保大橋,0,0,8,0,平原區,8.00,19.4,北,3.5,3.5,,,,2.2,,0.5,"3,387",24,130,5,26,759,"4,331","4,242","34,648",380,17,18,0.51 ,日
嘉義縣,V-I09,高保大橋,7,900,E120.32528,N23.49036,台37線,新港,高保大橋,0,0,8,0,平原區,8.00,19.4,南,3.5,3.5,,,,2.2,,0.5,"3,269",23,118,2,27,716,"4,155","4,069","33,240",362,17,18,0.51 ,日
嘉義縣,V-I10,春珠,13,800,E120.32256,N23.43708,台37線,高保大橋,鹿草,8,0,14,417,平原區,6.40,26.4,北,3.5,3.5,3.5,,,2.2,,0.5,"4,129",63,161,3,35,418,"4,809","4,873","30,778",485,15,16,0.53 ,日
嘉義縣,V-I10,春珠,13,800,E120.32256,N23.43708,台37線,高保大橋,鹿草,8,0,14,417,平原區,6.40,26.4,南,3.5,3.5,3.5,,,2.2,,0.5,"3,948",69,148,2,33,398,"4,598","4,658","29,427",542,15,16,0.53 ,日
台南市,V-I11,保吉路北側,3,100,E120.28579,N23.00671,台39線,新化,大灣東路,0,0,3,200,平原區,3.20,24.0,東,3.5,3.5,,,,4.0,,1.0,"6,763",39,466,3,57,"7,331","14,659","12,833","46,909","2,368",7,8,0.59 ,四
台南市,V-I11,保吉路北側,3,100,E120.28579,N23.00671,台39線,新化,大灣東路,0,0,3,200,平原區,3.20,24.0,西,3.5,3.5,,,,4.0,,1.0,"6,495",27,458,5,59,"6,469","13,513","11,943","43,242","1,652",17,18,0.59 ,四
台南市,V-I12,中山路南側,7,700,E120.27193,N22.96850,台39線,大灣東路,高鐵站,3,200,12,500,平原區,9.30,24.0,東,3.5,3.5,,,,4.0,,1.0,"5,469",49,206,1,52,"5,025","10,802","9,529","100,459","1,217",17,18,0.52 ,四
台南市,V-I12,中山路南側,7,700,E120.27193,N22.96850,台39線,大灣東路,高鐵站,3,200,12,500,平原區,9.30,24.0,西,3.5,3.5,,,,4.0,,1.0,"5,422",51,244,3,50,"5,117","10,887","9,606","101,249","1,140",7,8,0.52 ,四
台南市,V-I13,南１６０線北側,15,0,E120.29371,N22.90994,台39線,高鐵站,高雄市界,12,500,16,371,平原區,3.90,24.0,東,3.5,3.5,,,,4.0,,1.0,"4,051",13,25,0,21,"2,238","6,348","5,739","24,757",505,17,18,0.55 ,四
台南市,V-I13,南１６０線北側,15,0,E120.29371,N22.90994,台39線,高鐵站,高雄市界,12,500,16,371,平原區,3.90,24.0,西,3.5,3.5,,,,4.0,,1.0,"4,196",13,29,1,19,"2,233","6,491","5,883","25,315",625,17,18,0.55 ,四
雲林縣,V-I17,青蚶,245,500,E120.15367,N23.58950,台61線,飛沙,濱海橋,239,971,248,200,平原區,8.20,20.0,北,3.5,3.5,,,,,,3.0,"4,031",25,418,46,"1,133",158,"5,811","8,328","47,650",805,12,13,0.58 ,六
雲林縣,V-I17,青蚶,245,500,E120.15367,N23.58950,台61線,飛沙,濱海橋,239,971,248,200,平原區,8.20,20.0,南,3.5,3.5,,,,,,3.0,"4,202",47,393,50,"1,177",183,"6,052","8,654","49,626","1,123",15,16,0.58 ,六
雲林縣,V-I18,成龍大橋,250,700,E120.17361,N23.55250,台61線,濱海橋,水井,248,200,254,500,平原區,6.30,20.0,北,3.5,3.5,,,,,,3.0,"5,598",62,596,48,"1,140",257,"7,701","10,303","48,516",925,15,16,0.53 ,日
雲林縣,V-I18,成龍大橋,250,700,E120.17361,N23.55250,台61線,濱海橋,水井,248,200,254,500,平原區,6.30,20.0,南,3.5,3.5,,,,,,3.0,"5,396",39,550,61,"1,195",244,"7,485","10,194","47,156","1,059",12,13,0.53 ,日
雲林縣,V-I19,雲嘉大橋,257,500,E120.17186,N23.50225,台61線,水井,雲嘉大橋,254,500,257,500,平原區,3.00,18.0,北,3.5,3.5,,,,,,2.0,"5,764",64,604,41,"1,187",99,"7,759","10,509","23,277","1,106",15,16,0.54 ,日
雲林縣,V-I19,雲嘉大橋,257,500,E120.17186,N23.50225,台61線,水井,雲嘉大橋,254,500,257,500,平原區,3.00,18.0,南,3.5,3.5,,,,,,2.0,"5,614",46,508,53,"1,219",137,"7,577","10,343","22,731",960,12,13,0.54 ,日
嘉義縣,V-I20,網寮橋,266,200,E120.16186,N23.42586,台61線,雲嘉大橋,布袋,257,500,269,78,平原區,11.60,19.6,北,3.5,3.5,,,,,,2.8,"6,524",63,534,45,789,357,"8,312","10,136","96,419","1,434",15,16,0.57 ,日
嘉義縣,V-I20,網寮橋,266,200,E120.16186,N23.42586,台61線,雲嘉大橋,布袋,257,500,269,78,平原區,11.60,19.6,南,3.5,3.5,,,,,,2.8,"5,717",52,444,46,786,225,"7,270","9,092","84,332","1,100",14,15,0.57 ,日
嘉義縣,V-I21,龍宮溪橋,274,100,E120.15558,N23.42586,台61線,布袋,嘉南大橋,269,78,279,423,平原區,10.30,19.6,北,3.5,3.5,,,,,,2.8,"6,295",43,43,8,866,142,"7,397","9,132","76,189","1,061",15,16,0.52 ,日
嘉義縣,V-I21,龍宮溪橋,274,100,E120.15558,N23.42586,台61線,布袋,嘉南大橋,269,78,279,423,平原區,10.30,19.6,南,3.5,3.5,,,,,,2.8,"6,293",34,25,7,972,177,"7,508","9,425","77,332",960,15,16,0.52 ,日
台南市,V-I22,鯤港橋,283,0,E120.13100,N23.28522,台61線,嘉南大橋,北門交流道,279,423,283,700,平原區,4.30,18.0,北,3.5,3.5,,,,,,2.0,"6,557",29,420,34,"1,091",156,"8,287","10,700","35,634","1,002",15,16,0.50 ,日
台南市,V-I22,鯤港橋,283,0,E120.13100,N23.28522,台61線,嘉南大橋,北門交流道,279,423,283,700,平原區,4.30,18.0,南,3.5,3.5,,,,,,2.0,"6,505",24,305,40,957,212,"8,043","10,117","34,585",984,15,16,0.50 ,日
台南市,V-I23,永華橋,287,0,E120.11211,N23.25505,台61線,北門交流道,三寮灣交流道,283,700,288,700,平原區,5.00,18.0,北,3.5,3.5,,,,,,2.0,"2,772",15,166,3,93,127,"3,176","3,408","15,880",630,14,15,0.53 ,日
台南市,V-I23,永華橋,287,0,E120.11211,N23.25505,台61線,北門交流道,三寮灣交流道,283,700,288,700,平原區,5.00,18.0,南,3.5,3.5,,,,,,2.0,"2,842",17,147,3,80,162,"3,251","3,435","16,255",551,16,17,0.53 ,日
台南市,V-I24,將軍,293,0,E120.9700,N23.20311,台61線,三寮灣交流道,將軍交流道,288,700,292,400,平原區,3.70,18.0,北,3.5,3.5,,,,,,2.0,"2,058",16,67,1,65,36,"2,243","2,403","8,299",321,11,12,0.65 ,日
台南市,V-I24,將軍,293,0,E120.9700,N23.20311,台61線,三寮灣交流道,將軍交流道,288,700,292,400,平原區,3.70,18.0,南,3.5,3.5,,,,,,2.0,"2,850",12,103,4,61,151,"3,181","3,309","11,770",587,11,12,0.65 ,日
雲林縣,V-I25,東勢,8,40,E120.255475,N23.684565,台78線,台西,東勢,0,0,15,262,平原區,15.30,20.8,東,3.7,3.7,,,,,,3.0,"3,231",39,141,4,132,169,"3,716","4,011","56,855",377,15,16,0.51 ,日
雲林縣,V-I25,東勢,8,40,E120.255475,N23.684565,台78線,台西,東勢,0,0,15,262,平原區,15.30,20.8,西,3.7,3.7,,,,,,3.0,"2,550",54,130,7,147,190,"3,078","3,402","47,093",393,17,18,0.51 ,日
雲林縣,V-I26,元長,15,300,E120.32324,N23.68790,台78線,東勢,虎尾,15,262,25,417,平原區,10.20,20.8,東,3.7,3.7,,,,,,3.0,"7,118",96,199,11,281,53,"7,758","8,469","79,132",917,17,18,0.51 ,四
雲林縣,V-I26,元長,15,300,E120.32324,N23.68790,台78線,東勢,虎尾,15,262,25,417,平原區,10.20,20.8,西,3.7,3.7,,,,,,3.0,"7,949",100,255,6,285,75,"8,670","9,400","88,434",939,7,8,0.51 ,四
雲林縣,V-I27,雲林系統,29,300,E120.450408,N23.674842,台78線,虎尾,斗南,25,417,30,400,平原區,5.00,20.8,東,3.7,3.7,,,,,,3.0,"18,657",210,"1,024",26,607,196,"20,720","22,525","103,600","1,695",17,18,0.55 ,六
雲林縣,V-I27,雲林系統,29,300,E120.450408,N23.674842,台78線,虎尾,斗南,25,417,30,400,平原區,5.00,20.8,西,3.7,3.7,,,,,,3.0,"19,813",186,964,35,672,177,"21,847","23,765","109,235","2,093",15,16,0.55 ,六
雲林縣,V-I28,江厝,38,300,E120.524910,N23.664353,台78線,斗南,斗六,30,400,39,400,平原區,9.00,19.8,東,3.7,3.7,,,,,,2.5,"13,893",160,598,30,542,154,"15,377","16,838","138,393","1,596",17,18,0.50 ,日
雲林縣,V-I28,江厝,38,300,E120.524910,N23.664353,台78線,斗南,斗六,30,400,39,400,平原區,9.00,19.8,西,3.7,3.7,,,,,,2.5,"13,345",144,467,23,607,153,"14,739","16,244","132,651","1,568",17,18,0.50 ,日
雲林縣,V-I29,田心,40,100,E120.544152,N23.671107,台78線,斗六,古坑,39,400,42,879,平原區,3.50,20.8,東,3.7,3.7,,,,,,3.0,"9,194",136,380,12,547,0,"10,269","11,645","35,942","1,191",15,16,0.54 ,日
雲林縣,V-I29,田心,40,100,E120.544152,N23.671107,台78線,斗六,古坑,39,400,42,879,平原區,3.50,20.8,西,3.7,3.7,,,,,,3.0,"9,167",97,533,21,521,0,"10,339","11,739","36,187","1,008",17,18,0.54 ,日
嘉義縣,V-I30,東石大橋,3,650,E120.18967,N23.45222,台82線,東石端,朴子,0,0,11,500,平原區,11.50,20.0,東,3.5,3.5,,,,2.0,,1.0,"6,082",133,274,1,80,"1,131","7,701","7,728","88,562",966,17,18,0.53 ,六
嘉義縣,V-I30,東石大橋,3,650,E120.18967,N23.45222,台82線,東石端,朴子,0,0,11,500,平原區,11.50,20.0,西,3.5,3.5,,,,2.0,,1.0,"6,222",137,306,5,83,"1,088","7,841","7,913","90,172","1,101",11,12,0.53 ,六
嘉義縣,V-I31,朴子,11,700,E120.25967,N23.45222,台82線,朴子,馬稠後,11,500,13,800,平原區,2.30,19.0,東,3.5,3.5,,,,,,2.5,"10,761",116,504,5,145,57,"11,588","12,175","26,652","1,377",15,16,0.51 ,日
嘉義縣,V-I31,朴子,11,700,E120.25967,N23.45222,台82線,朴子,馬稠後,11,500,13,800,平原區,2.30,19.0,西,3.5,3.5,,,,,,2.5,"11,099",120,555,5,143,48,"11,970","12,585","27,531","1,318",11,12,0.51 ,日
嘉義縣,V-I32,後寮,19,0,E120.32269,N23.42861,台82線,馬稠後,中山高交流道,13,800,22,530,平原區,8.70,21.2,東,3.8,3.8,,,,,,3.0,"12,095",149,562,10,175,54,"13,045","13,749","113,492","1,488",8,9,0.53 ,四
嘉義縣,V-I32,後寮,19,0,E120.32269,N23.42861,台82線,馬稠後,中山高交流道,13,800,22,530,平原區,8.70,21.2,西,3.8,3.8,,,,,,3.0,"12,263",144,519,9,187,92,"13,214","13,901","114,962","1,666",17,18,0.53 ,四
嘉義縣,V-I33,中庄,31,900,E120.44503,N23.42944,台82線,中山高交流道,檳榔樹角,22,530,32,0,平原區,9.50,21.2,東,3.8,3.8,,,,,,3.0,"12,731",121,117,12,308,38,"13,327","14,072","126,607","1,148",16,17,0.52 ,日
嘉義縣,V-I33,中庄,31,900,E120.44503,N23.42944,台82線,中山高交流道,檳榔樹角,22,530,32,0,平原區,9.50,21.2,西,3.8,3.8,,,,,,3.0,"11,764",114,100,5,259,38,"12,280","12,900","116,660","1,047",15,16,0.52 ,日
嘉義縣,V-I34,檳榔樹角,33,100,E120.45500,N23.43281,台82線,檳榔樹角,溪底寮,32,0,33,959,平原區,2.00,21.2,東,3.8,3.8,,,,,,3.0,"8,076",110,91,9,270,0,"8,556","9,215","17,112",863,17,18,0.53 ,日
嘉義縣,V-I34,檳榔樹角,33,100,E120.45500,N23.43281,台82線,檳榔樹角,溪底寮,32,0,33,959,平原區,2.00,21.2,西,3.8,3.8,,,,,,3.0,"9,399",97,97,8,196,1,"9,798","10,304","19,596",977,15,16,0.53 ,日
台南市,V-I35,學甲交流道,9,0,E120.20928,N23.24027,台84線,學甲交流道,國一,8,640,13,981,平原區,5.30,18.6,東,3.5,3.5,,,,,,2.3,"8,401",65,635,82,"1,346",39,"10,568","13,759","56,010",994,11,12,0.53 ,日
台南市,V-I35,學甲交流道,9,0,E120.20928,N23.24027,台84線,學甲交流道,國一,8,640,13,981,平原區,5.30,18.6,西,3.5,3.5,,,,,,2.3,"8,658",71,417,69,"1,246",44,"10,505","13,362","55,677","1,115",17,18,0.53 ,日
台南市,V-I36,西庄交流道,22,0,E120.30272,N23.18069,台84線,國一,台一,13,981,26,462,平原區,12.50,18.6,東,3.5,3.5,,,,,,2.3,"5,785",49,463,53,463,122,"6,935","8,175","86,688",778,16,17,0.55 ,日
台南市,V-I36,西庄交流道,22,0,E120.30272,N23.18069,台84線,國一,台一,13,981,26,462,平原區,12.50,18.6,西,3.5,3.5,,,,,,2.3,"5,873",54,466,37,456,143,"7,029","8,218","87,863",943,16,17,0.55 ,日
台南市,V-I37,大內交流道,32,0,E120.36788,N23.14530,台84線,台一,走馬瀨,26,462,37,800,平原區,11.30,18.8,東,3.5,3.6,,,,,,2.3,"6,045",53,98,2,65,90,"6,353","6,527","71,789",984,17,18,0.58 ,六
台南市,V-I37,大內交流道,32,0,E120.36788,N23.14530,台84線,台一,走馬瀨,26,462,37,800,平原區,11.30,18.8,西,3.5,3.6,,,,,,2.3,"5,742",51,91,2,71,67,"6,024","6,215","68,071",714,10,11,0.58 ,六
台南市,V-I38,玉豐大橋,40,470,E120.43550,N23.13744,台84線,走馬瀨,玉井端,37,800,41,428,平原區,3.60,22.0,東,3.5,3.5,,,,2.0,,2.0,"6,913",108,272,1,91,"1,200","8,585","8,599","30,906",773,11,12,0.54 ,日
台南市,V-I38,玉豐大橋,40,470,E120.43550,N23.13744,台84線,走馬瀨,玉井端,37,800,41,428,平原區,3.60,22.0,西,3.5,3.5,,,,2.0,,2.0,"6,348",150,221,0,85,899,"7,703","7,789","27,731",660,15,16,0.54 ,日
台南市,V-I39,明興路上方,0,550,E120.29371,N22.90994,台86線,台１７線,灣裡交流道,0,0,2,0,平原區,2.00,18.0,東,3.5,3.5,,,,,,2.0,"15,485",49,335,13,554,52,"16,488","17,794","32,976","1,498",17,18,0.52 ,六
台南市,V-I39,明興路上方,0,550,E120.29371,N22.90994,台86線,台１７線,灣裡交流道,0,0,2,0,平原區,2.00,18.0,西,3.5,3.5,,,,,,2.0,"15,994",67,425,21,497,32,"17,036","18,306","34,072","1,624",11,12,0.52 ,六
台南市,V-I40,路橋下,3,700,E120.20979,N22.92728,台86線,灣裡交流道,台南交流道,2,0,5,300,平原區,3.30,18.0,東,3.5,3.5,,,,,,2.0,"21,617",104,121,8,460,71,"22,381","23,402","73,857","2,428",7,8,0.53 ,四
台南市,V-I40,路橋下,3,700,E120.20979,N22.92728,台86線,灣裡交流道,台南交流道,2,0,5,300,平原區,3.30,18.0,西,3.5,3.5,,,,,,2.0,"21,633",140,118,10,577,9,"22,487","23,786","74,207","2,159",18,19,0.53 ,四
台南市,V-I41,鋼拱橋,6,0,E120.28579,N23.00671,台86線,台南交流道,仁德系統交流道,5,300,8,400,平原區,3.10,19.0,東,3.5,3.5,,,,,,2.5,"36,686",218,740,37,803,71,"38,555","40,686","119,521","3,717",17,18,0.50 ,六
台南市,V-I41,鋼拱橋,6,0,E120.28579,N23.00671,台86線,台南交流道,仁德系統交流道,5,300,8,400,平原區,3.10,19.0,西,3.5,3.5,,,,,,2.5,"37,002",199,930,36,732,97,"38,996","41,058","120,888","3,648",15,16,0.50 ,六
台南市,V-I42,農路高架橋,10,600,E120.27193,N22.96850,台86線,仁德系統交流道,大潭交流道,8,400,11,600,平原區,3.20,20.0,東,3.5,3.5,,,,,,3.0,"27,143",153,661,39,840,57,"28,893","31,036","92,458","3,347",10,11,0.52 ,六
台南市,V-I42,農路高架橋,10,600,E120.27193,N22.96850,台86線,仁德系統交流道,大潭交流道,8,400,11,600,平原區,3.20,20.0,西,3.5,3.5,,,,,,3.0,"27,455",167,549,32,992,49,"29,244","31,631","93,581","3,636",17,18,0.52 ,六
台南市,V-I43,２１號橋,14,800,E120.29371,N22.90994,台86線,大潭交流道,歸仁交流道,11,600,16,600,平原區,5.00,20.0,東,3.5,3.5,,,,,,3.0,"11,193",87,562,34,703,3,"12,582","14,380","62,910","1,127",14,15,0.50 ,六
台南市,V-I43,２１號橋,14,800,E120.29371,N22.90994,台86線,大潭交流道,歸仁交流道,11,600,16,600,平原區,5.00,20.0,西,3.5,3.5,,,,,,3.0,"10,687",88,483,24,699,1,"11,982","13,714","59,910","1,136",17,18,0.50 ,六
台南市,V-I44,關廟端加油站,18,700,E120.31644,N22.97389,台86線,歸仁交流道,關廟,16,600,18,900,平原區,2.30,17.6,東,3.5,3.5,,,,1.5,,0.3,"17,094",115,333,15,652,458,"18,667","20,089","42,934","2,537",10,11,0.55 ,四
台南市,V-I44,關廟端加油站,18,700,E120.31644,N22.97389,台86線,歸仁交流道,關廟,16,600,18,900,平原區,2.30,17.6,西,3.5,3.5,,,,1.5,,0.3,"15,928",106,291,14,682,466,"17,487","18,938","40,220","2,096",17,18,0.55 ,四
嘉義縣,V-I45,大義路,20,400,E120.48070,N23.45118,台18線,後庄,大義路,20,400,20,500,平原區,0.10,12.6,東,3.5,,,,,,,2.8,"10,693",143,287,3,68,"2,357","13,551","12,945","1,355","1,042",17,18,0.58 ,六
嘉義縣,V-I45,大義路,20,400,E120.48070,N23.45118,台18線,後庄,大義路,20,400,20,500,平原區,0.10,12.6,西,3.5,,,,,,,2.8,"11,422",130,263,3,44,"3,075","14,937","13,887","1,494","1,457",17,18,0.58 ,六
嘉義縣,V-I46,頂六,21,750,E120.49472,N23.44583,台18線,大義路,頂六,20,500,21,750,平原區,1.20,18.2,東,3.4,3.4,,,,,,2.3,"11,752",216,202,5,129,"3,257","15,561","14,735","20,229","1,290",12,13,0.54 ,日
嘉義縣,V-I46,頂六,21,750,E120.49472,N23.44583,台18線,大義路,頂六,20,500,21,750,平原區,1.20,18.2,西,3.4,3.4,,,,,,2.3,"11,460",164,195,5,129,"3,376","15,329","14,427","19,928","1,515",15,16,0.54 ,日
台南市,V-I47,西寮里(南２５－１上方),296,100,E120.09211,N23.17529,台61線,將軍交流道,七股交流道,292,400,298,300,平原區,5.90,18.0,北,3.5,3.5,,,,,,2.0,"1,960",10,51,0,49,98,"2,168","2,258","12,791",343,12,13,0.55 ,日
台南市,V-I47,西寮里(南２５－１上方),296,100,E120.09211,N23.17529,台61線,將軍交流道,七股交流道,292,400,298,300,平原區,5.90,18.0,南,3.5,3.5,,,,,,2.0,"2,206",8,77,1,46,133,"2,471","2,555","14,579",422,17,18,0.55 ,日
台南市,V-I48,三股里(南３８上方),304,200,E120.08631,N23.10283,台61線,七股交流道,十份交流道,298,300,305,0,平原區,6.70,18.0,北,3.5,3.5,,,,,,2.0,"1,802",9,71,1,53,105,"2,041","2,148","13,675",314,16,17,0.57 ,日
台南市,V-I48,三股里(南３８上方),304,200,E120.08631,N23.10283,台61線,七股交流道,十份交流道,298,300,305,0,平原區,6.70,18.0,南,3.5,3.5,,,,,,2.0,"2,173",13,70,2,45,141,"2,444","2,524","16,375",418,18,19,0.57 ,日
台南市,V-I49,鯤鯓橋,141,374,E120.13,N23.283,台17線,嘉南縣界,溪底寮,137,770,144,568,平原區,6.80,17.6,北,3.5,4.0,,,,,,1.3,"3,133",56,65,0,17,"1,290","4,561","4,140","31,015",672,17,18,0.57 ,日
台南市,V-I49,鯤鯓橋,141,374,E120.13,N23.283,台17線,嘉南縣界,溪底寮,137,770,144,568,平原區,6.80,17.6,南,3.5,4.0,,,,,,1.3,"2,599",60,74,1,24,"1,024","3,782","3,489","25,718",512,10,11,0.57 ,日
台南市,V-I50,北門交流道,1,200,E120.13849,N23.27456,台84線,起點,學甲交流道,0,0,8,640,平原區,8.60,18.6,東,3.5,3.5,,,,,,2.3,"6,519",100,398,59,"1,021",74,"8,171","10,550","70,271",819,18,19,0.58 ,日
台南市,V-I50,北門交流道,1,200,E120.13849,N23.27456,台84線,起點,學甲交流道,0,0,8,640,平原區,8.60,18.6,西,3.5,3.5,,,,,,2.3,"6,541",122,463,47,866,134,"8,173","10,238","70,288","1,126",10,11,0.58 ,日
嘉義縣,V-I51,口湖南下出口匝道,245,600,E120.15306,N23.58823,台61線,口湖南下出口匝道,口湖南下出口匝道,245,600,245,600,平原區,0.00,5.2,北,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10,11,1.00 ,六
嘉義縣,V-I51,口湖南下出口匝道,245,600,E120.15306,N23.58823,台61線,口湖南下出口匝道,口湖南下出口匝道,245,600,245,600,平原區,0.00,5.2,南,3.8,,,,,,,1.4,905,7,44,7,90,56,"1,109","1,326",0,235,10,11,1.00 ,六
嘉義縣,V-I52,口湖北上出口匝道,247,300,E120.15160,N23.57456,台61線,口湖北上出口匝道,口湖北上出口匝道,247,300,247,300,平原區,0.00,5.2,北,3.8,,,,,,,1.4,931,12,48,1,27,109,"1,128","1,190",0,190,17,18,1.00 ,日
